,agency_cd,site_no,Discharge_cfs_Mean,Gage_height_feet_Mean,Dissolved_oxygen_mpl_Maximum,Dissolved_oxygen_mpl_Minimum,Dissolved_oxygen_mpl_Mean
1991-08-28,USGS,02266200,18.0,,,,
1991-08-29,USGS,02266200,20.0,,,,
1991-08-30,USGS,02266200,21.0,,,,
1991-08-31,USGS,02266200,18.0,,,,
1991-09-01,USGS,02266200,17.0,,,,
1991-09-02,USGS,02266200,16.0,,,,
1991-09-03,USGS,02266200,15.0,,,,
1991-09-04,USGS,02266200,14.0,,,,
1991-09-05,USGS,02266200,13.0,,,,
1991-09-06,USGS,02266200,12.0,,,,
1991-09-07,USGS,02266200,11.0,,,,
1991-09-08,USGS,02266200,17.0,,,,
1991-09-09,USGS,02266200,20.0,,,,
1991-09-10,USGS,02266200,18.0,,,,
1991-09-11,USGS,02266200,15.0,,,,
1991-09-12,USGS,02266200,14.0,,,,
1991-09-13,USGS,02266200,12.0,,,,
1991-09-14,USGS,02266200,11.0,,,,
1991-09-15,USGS,02266200,10.0,,,,
1991-09-16,USGS,02266200,9.60,,,,
1991-09-17,USGS,02266200,9.00,,,,
1991-09-18,USGS,02266200,8.40,,,,
1991-09-19,USGS,02266200,8.20,,,,
1991-09-20,USGS,02266200,8.00,,,,
1991-09-21,USGS,02266200,7.60,,,,
1991-09-22,USGS,02266200,7.40,,,,
1991-09-23,USGS,02266200,7.20,,,,
1991-09-24,USGS,02266200,7.00,,,,
1991-09-25,USGS,02266200,7.80,,,,
1991-09-26,USGS,02266200,8.50,,,,
1991-09-27,USGS,02266200,9.00,,,,
1991-09-28,USGS,02266200,8.20,,,,
1991-09-29,USGS,02266200,7.20,,,,
1991-09-30,USGS,02266200,7.60,,,,
1991-10-01,USGS,02266200,6.20,,,,
1991-10-02,USGS,02266200,5.40,,,,
1991-10-03,USGS,02266200,5.60,,,,
1991-10-04,USGS,02266200,9.70,94.10,,,
1991-10-05,USGS,02266200,10.0,94.12,,,
1991-10-06,USGS,02266200,11.0,94.14,,,
1991-10-07,USGS,02266200,11.0,94.16,,,
1991-10-08,USGS,02266200,11.0,94.14,,,
1991-10-09,USGS,02266200,10.0,94.12,,,
1991-10-10,USGS,02266200,9.80,94.10,,,
1991-10-11,USGS,02266200,9.20,94.08,,,
1991-10-12,USGS,02266200,8.70,94.06,,,
1991-10-13,USGS,02266200,8.20,94.03,,,
1991-10-14,USGS,02266200,7.80,94.01,,,
1991-10-15,USGS,02266200,7.80,94.00,,,
1991-10-16,USGS,02266200,8.50,94.04,,,
1991-10-17,USGS,02266200,8.20,94.03,,,
1991-10-18,USGS,02266200,7.70,94.00,,,
1991-10-19,USGS,02266200,7.30,93.97,,,
1991-10-20,USGS,02266200,7.00,93.95,,,
1991-10-21,USGS,02266200,6.70,93.93,,,
1991-10-22,USGS,02266200,6.40,93.91,,,
1991-10-23,USGS,02266200,6.10,93.89,,,
1991-10-24,USGS,02266200,6.20,93.90,,,
1991-10-25,USGS,02266200,7.50,93.98,,,
1991-10-26,USGS,02266200,7.80,94.00,,,
1991-10-27,USGS,02266200,7.90,94.01,,,
1991-10-28,USGS,02266200,7.60,93.99,,,
1991-10-29,USGS,02266200,7.40,93.98,,,
1991-10-30,USGS,02266200,7.10,93.96,,,
1991-10-31,USGS,02266200,6.80,93.94,,,
1991-11-01,USGS,02266200,6.50,93.92,,,
1991-11-02,USGS,02266200,6.30,93.91,,,
1991-11-03,USGS,02266200,6.20,93.90,,,
1991-11-04,USGS,02266200,5.80,93.87,,,
1991-11-05,USGS,02266200,5.40,93.85,,,
1991-11-06,USGS,02266200,5.10,93.84,,,
1991-11-07,USGS,02266200,4.90,93.82,,,
1991-11-08,USGS,02266200,4.70,93.81,,,
1991-11-09,USGS,02266200,4.60,93.80,,,
1991-11-10,USGS,02266200,4.30,93.78,,,
1991-11-11,USGS,02266200,4.20,93.77,,,
1991-11-12,USGS,02266200,4.00,93.76,,,
1991-11-13,USGS,02266200,3.70,93.74,,,
1991-11-14,USGS,02266200,3.70,93.73,,,
1991-11-15,USGS,02266200,3.60,93.73,,,
1991-11-16,USGS,02266200,3.60,93.72,,,
1991-11-17,USGS,02266200,3.50,93.71,,,
1991-11-18,USGS,02266200,3.30,93.70,,,
1991-11-19,USGS,02266200,3.20,93.70,,,
1991-11-20,USGS,02266200,3.20,93.69,,,
1991-11-21,USGS,02266200,3.20,93.69,,,
1991-11-22,USGS,02266200,3.10,93.68,,,
1991-11-23,USGS,02266200,3.00,93.67,,,
1991-11-24,USGS,02266200,2.80,93.66,,,
1991-11-25,USGS,02266200,2.70,93.64,,,
1991-11-26,USGS,02266200,2.40,93.62,,,
1991-11-27,USGS,02266200,2.30,93.61,,,
1991-11-28,USGS,02266200,2.30,93.60,,,
1991-11-29,USGS,02266200,2.30,93.60,,,
1991-11-30,USGS,02266200,2.20,93.59,,,
1991-12-01,USGS,02266200,2.20,93.59,,,
1991-12-02,USGS,02266200,2.20,93.59,,,
1991-12-03,USGS,02266200,2.20,93.60,,,
1991-12-04,USGS,02266200,2.30,93.60,,,
1991-12-05,USGS,02266200,2.20,93.59,,,
1991-12-06,USGS,02266200,2.10,93.58,,,
1991-12-07,USGS,02266200,2.10,93.58,,,
1991-12-08,USGS,02266200,2.10,93.58,,,
1991-12-09,USGS,02266200,2.00,93.57,,,
1991-12-10,USGS,02266200,1.90,93.56,,,
1991-12-11,USGS,02266200,1.90,93.56,,,
1991-12-12,USGS,02266200,1.90,93.56,,,
1991-12-13,USGS,02266200,1.90,93.55,,,
1991-12-14,USGS,02266200,1.80,93.54,,,
1991-12-15,USGS,02266200,1.70,93.54,,,
1991-12-16,USGS,02266200,1.60,93.52,,,
1991-12-17,USGS,02266200,1.50,93.50,,,
1991-12-18,USGS,02266200,1.40,93.49,,,
1991-12-19,USGS,02266200,1.30,93.47,,,
1991-12-20,USGS,02266200,1.30,93.47,,,
1991-12-21,USGS,02266200,1.20,93.46,,,
1991-12-22,USGS,02266200,1.10,93.45,,,
1991-12-23,USGS,02266200,1.10,93.44,,,
1991-12-24,USGS,02266200,1.10,93.43,,,
1991-12-25,USGS,02266200,1.10,93.43,,,
1991-12-26,USGS,02266200,1.00,93.42,,,
1991-12-27,USGS,02266200,1.00,93.42,,,
1991-12-28,USGS,02266200,0.98,93.41,,,
1991-12-29,USGS,02266200,0.98,93.41,,,
1991-12-30,USGS,02266200,0.94,93.41,,,
1991-12-31,USGS,02266200,0.83,93.39,,,
1992-01-01,USGS,02266200,0.81,93.39,,,
1992-01-02,USGS,02266200,0.81,93.39,,,
1992-01-03,USGS,02266200,0.79,93.39,,,
1992-01-04,USGS,02266200,0.71,93.37,,,
1992-01-05,USGS,02266200,0.63,93.36,,,
1992-01-06,USGS,02266200,0.61,93.35,,,
1992-01-07,USGS,02266200,0.56,93.34,,,
1992-01-08,USGS,02266200,0.52,93.33,,,
1992-01-09,USGS,02266200,0.44,93.32,,,
1992-01-10,USGS,02266200,0.41,93.32,,,
1992-01-11,USGS,02266200,0.36,93.30,,,
1992-01-12,USGS,02266200,0.34,93.30,,,
1992-01-13,USGS,02266200,0.31,93.29,,,
1992-01-14,USGS,02266200,0.49,93.33,,,
1992-01-15,USGS,02266200,0.43,93.32,,,
1992-01-16,USGS,02266200,0.37,93.31,,,
1992-01-17,USGS,02266200,0.36,93.31,,,
1992-01-18,USGS,02266200,0.36,93.30,,,
1992-01-19,USGS,02266200,0.47,93.32,,,
1992-01-20,USGS,02266200,0.69,93.37,,,
1992-01-21,USGS,02266200,0.63,93.36,,,
1992-01-22,USGS,02266200,0.62,93.36,,,
1992-01-23,USGS,02266200,0.79,93.38,,,
1992-01-24,USGS,02266200,1.10,93.43,,,
1992-01-25,USGS,02266200,1.00,93.42,,,
1992-01-26,USGS,02266200,0.95,93.41,,,
1992-01-27,USGS,02266200,0.93,93.41,,,
1992-01-28,USGS,02266200,1.00,93.42,,,
1992-01-29,USGS,02266200,1.10,93.43,,,
1992-01-30,USGS,02266200,1.10,93.43,,,
1992-01-31,USGS,02266200,1.10,93.43,,,
1992-02-01,USGS,02266200,1.10,93.43,,,
1992-02-02,USGS,02266200,1.00,93.42,,,
1992-02-03,USGS,02266200,1.00,93.42,,,
1992-02-04,USGS,02266200,1.00,93.42,,,
1992-02-05,USGS,02266200,1.70,93.52,,,
1992-02-06,USGS,02266200,2.90,93.65,,,
1992-02-07,USGS,02266200,3.00,93.67,,,
1992-02-08,USGS,02266200,3.20,93.68,,,
1992-02-09,USGS,02266200,3.20,93.68,,,
1992-02-10,USGS,02266200,3.20,93.68,,,
1992-02-11,USGS,02266200,3.20,93.68,,,
1992-02-12,USGS,02266200,3.20,93.67,,,
1992-02-13,USGS,02266200,3.20,93.67,,,
1992-02-14,USGS,02266200,3.10,93.66,,,
1992-02-15,USGS,02266200,3.10,93.66,,,
1992-02-16,USGS,02266200,3.00,93.65,,,
1992-02-17,USGS,02266200,3.10,93.65,,,
1992-02-18,USGS,02266200,3.00,93.64,,,
1992-02-19,USGS,02266200,3.00,93.63,,,
1992-02-20,USGS,02266200,3.00,93.63,,,
1992-02-21,USGS,02266200,2.90,93.61,,,
1992-02-22,USGS,02266200,2.80,93.61,,,
1992-02-23,USGS,02266200,3.20,93.64,,,
1992-02-24,USGS,02266200,3.30,93.65,,,
1992-02-25,USGS,02266200,4.20,93.74,,,
1992-02-26,USGS,02266200,6.60,93.92,,,
1992-02-27,USGS,02266200,7.00,93.95,,,
1992-02-28,USGS,02266200,7.00,93.95,,,
1992-02-29,USGS,02266200,6.80,93.94,,,
1992-03-01,USGS,02266200,6.60,93.92,,,
1992-03-02,USGS,02266200,6.40,93.91,,,
1992-03-03,USGS,02266200,6.20,93.90,,,
1992-03-04,USGS,02266200,6.00,93.88,,,
1992-03-05,USGS,02266200,5.90,93.88,,,
1992-03-06,USGS,02266200,5.60,93.86,,,
1992-03-07,USGS,02266200,5.40,93.84,,,
1992-03-08,USGS,02266200,5.40,93.84,,,
1992-03-09,USGS,02266200,5.10,93.82,,,
1992-03-10,USGS,02266200,4.90,93.80,,,
1992-03-11,USGS,02266200,5.50,93.85,,,
1992-03-12,USGS,02266200,5.30,93.84,,,
1992-03-13,USGS,02266200,5.20,93.82,,,
1992-03-14,USGS,02266200,4.80,93.81,,,
1992-03-15,USGS,02266200,4.60,93.79,,,
1992-03-16,USGS,02266200,4.40,93.77,,,
1992-03-17,USGS,02266200,4.10,93.75,,,
1992-03-18,USGS,02266200,4.00,93.73,,,
1992-03-19,USGS,02266200,3.80,93.72,,,
1992-03-20,USGS,02266200,3.70,93.70,,,
1992-03-21,USGS,02266200,3.40,93.68,,,
1992-03-22,USGS,02266200,3.20,93.66,,,
1992-03-23,USGS,02266200,3.30,93.67,,,
1992-03-24,USGS,02266200,3.20,93.66,,,
1992-03-25,USGS,02266200,3.10,93.65,,,
1992-03-26,USGS,02266200,4.30,93.77,,,
1992-03-27,USGS,02266200,4.60,93.80,,,
1992-03-28,USGS,02266200,4.50,93.80,,,
1992-03-29,USGS,02266200,4.30,93.78,,,
1992-03-30,USGS,02266200,4.20,93.77,,,
1992-03-31,USGS,02266200,4.10,93.76,,,
1992-04-01,USGS,02266200,3.90,93.74,,,
1992-04-02,USGS,02266200,3.70,93.72,,,
1992-04-03,USGS,02266200,3.50,93.70,,,
1992-04-04,USGS,02266200,3.30,93.68,,,
1992-04-05,USGS,02266200,3.00,93.66,,,
1992-04-06,USGS,02266200,2.90,93.64,,,
1992-04-07,USGS,02266200,2.80,93.63,,,
1992-04-08,USGS,02266200,2.80,93.63,,,
1992-04-09,USGS,02266200,2.70,93.63,,,
1992-04-10,USGS,02266200,2.60,93.61,,,
1992-04-11,USGS,02266200,2.70,93.62,,,
1992-04-12,USGS,02266200,5.10,93.86,,,
1992-04-13,USGS,02266200,5.90,93.93,,,
1992-04-14,USGS,02266200,6.00,93.94,,,
1992-04-15,USGS,02266200,5.80,93.92,,,
1992-04-16,USGS,02266200,5.50,93.90,,,
1992-04-17,USGS,02266200,5.10,93.87,,,
1992-04-18,USGS,02266200,4.70,93.84,,,
1992-04-19,USGS,02266200,4.30,93.81,,,
1992-04-20,USGS,02266200,4.40,93.82,,,
1992-04-21,USGS,02266200,4.50,93.83,,,
1992-04-22,USGS,02266200,5.30,93.90,,,
1992-04-23,USGS,02266200,5.40,93.90,,,
1992-04-24,USGS,02266200,5.10,93.88,,,
1992-04-25,USGS,02266200,4.80,93.86,,,
1992-04-26,USGS,02266200,4.40,93.83,,,
1992-04-27,USGS,02266200,4.00,93.79,,,
1992-04-28,USGS,02266200,3.60,93.75,,,
1992-04-29,USGS,02266200,3.30,93.72,,,
1992-04-30,USGS,02266200,3.00,93.69,,,
1992-05-01,USGS,02266200,2.80,93.66,,,
1992-05-02,USGS,02266200,2.50,93.63,,,
1992-05-03,USGS,02266200,2.30,93.60,,,
1992-05-04,USGS,02266200,2.00,93.58,,,
1992-05-05,USGS,02266200,2.00,93.56,,,
1992-05-06,USGS,02266200,1.80,93.54,,,
1992-05-07,USGS,02266200,1.80,93.53,,,
1992-05-08,USGS,02266200,1.90,93.55,,,
1992-05-09,USGS,02266200,1.80,93.54,,,
1992-05-10,USGS,02266200,1.70,93.52,,,
1992-05-11,USGS,02266200,1.60,93.50,,,
1992-05-12,USGS,02266200,1.50,93.47,,,
1992-05-13,USGS,02266200,1.40,93.46,,,
1992-05-14,USGS,02266200,1.30,93.44,,,
1992-05-15,USGS,02266200,1.30,93.42,,,
1992-05-16,USGS,02266200,1.20,93.41,,,
1992-05-17,USGS,02266200,1.10,93.39,,,
1992-05-18,USGS,02266200,1.10,93.37,,,
1992-05-19,USGS,02266200,0.99,93.34,,,
1992-05-20,USGS,02266200,0.86,93.32,,,
1992-05-21,USGS,02266200,0.74,93.29,,,
1992-05-22,USGS,02266200,0.67,93.27,,,
1992-05-23,USGS,02266200,0.58,93.25,,,
1992-05-24,USGS,02266200,0.47,93.22,,,
1992-05-25,USGS,02266200,0.39,93.20,,,
1992-05-26,USGS,02266200,0.31,93.17,,,
1992-05-27,USGS,02266200,0.30,93.16,,,
1992-05-28,USGS,02266200,0.97,93.32,,,
1992-05-29,USGS,02266200,1.30,93.39,,,
1992-05-30,USGS,02266200,1.30,93.38,,,
1992-05-31,USGS,02266200,1.20,93.36,,,
1992-06-01,USGS,02266200,1.10,93.33,,,
1992-06-02,USGS,02266200,1.00,93.31,,,
1992-06-03,USGS,02266200,1.00,93.31,,,
1992-06-04,USGS,02266200,2.10,93.51,,,
1992-06-05,USGS,02266200,2.20,93.52,,,
1992-06-06,USGS,02266200,2.40,93.54,,,
1992-06-07,USGS,02266200,2.50,93.55,,,
1992-06-08,USGS,02266200,2.70,93.56,,,
1992-06-09,USGS,02266200,2.60,93.55,,,
1992-06-10,USGS,02266200,2.40,93.53,,,
1992-06-11,USGS,02266200,2.30,93.51,,,
1992-06-12,USGS,02266200,2.20,93.48,,,
1992-06-13,USGS,02266200,2.10,93.48,,,
1992-06-14,USGS,02266200,2.70,93.55,,,
1992-06-15,USGS,02266200,2.80,93.56,,,
1992-06-16,USGS,02266200,2.80,93.56,,,
1992-06-17,USGS,02266200,4.80,93.74,,,
1992-06-18,USGS,02266200,13.0,94.16,,,
1992-06-19,USGS,02266200,16.0,94.23,,,
1992-06-20,USGS,02266200,16.0,94.23,,,
1992-06-21,USGS,02266200,15.0,94.20,,,
1992-06-22,USGS,02266200,14.0,94.16,,,
1992-06-23,USGS,02266200,12.0,94.12,,,
1992-06-24,USGS,02266200,11.0,94.08,,,
1992-06-25,USGS,02266200,10.0,94.05,,,
1992-06-26,USGS,02266200,12.0,94.09,,,
1992-06-27,USGS,02266200,14.0,94.16,,,
1992-06-28,USGS,02266200,19.0,94.26,,,
1992-06-29,USGS,02266200,24.0,94.33,,,
1992-06-30,USGS,02266200,27.0,94.37,,,
1992-07-01,USGS,02266200,26.0,94.36,,,
1992-07-02,USGS,02266200,24.0,94.33,,,
1992-07-03,USGS,02266200,24.0,94.33,,,
1992-07-04,USGS,02266200,22.0,94.30,,,
1992-07-05,USGS,02266200,20.0,94.26,,,
1992-07-06,USGS,02266200,17.0,94.21,,,
1992-07-07,USGS,02266200,15.0,94.16,,,
1992-07-08,USGS,02266200,13.0,94.11,,,
1992-07-09,USGS,02266200,11.0,94.06,,,
1992-07-10,USGS,02266200,9.90,94.02,,,
1992-07-11,USGS,02266200,8.90,93.97,,,
1992-07-12,USGS,02266200,8.10,93.93,,,
1992-07-13,USGS,02266200,7.50,93.90,,,
1992-07-14,USGS,02266200,7.30,93.88,,,
1992-07-15,USGS,02266200,7.60,93.90,,,
1992-07-16,USGS,02266200,7.60,93.90,,,
1992-07-17,USGS,02266200,7.60,93.90,,,
1992-07-18,USGS,02266200,7.70,93.90,,,
1992-07-19,USGS,02266200,7.40,93.88,,,
1992-07-20,USGS,02266200,7.20,93.86,,,
1992-07-21,USGS,02266200,7.00,93.85,,,
1992-07-22,USGS,02266200,7.00,93.85,,,
1992-07-23,USGS,02266200,6.90,93.84,,,
1992-07-24,USGS,02266200,6.60,93.82,,,
1992-07-25,USGS,02266200,6.30,93.81,,,
1992-07-26,USGS,02266200,6.00,93.78,,,
1992-07-27,USGS,02266200,5.60,93.75,,,
1992-07-28,USGS,02266200,5.20,93.72,,,
1992-07-29,USGS,02266200,4.70,93.69,,,
1992-07-30,USGS,02266200,4.30,93.65,,,
1992-07-31,USGS,02266200,3.90,93.62,,,
1992-08-01,USGS,02266200,3.70,93.60,,,
1992-08-02,USGS,02266200,3.50,93.57,,,
1992-08-03,USGS,02266200,3.60,93.59,,,
1992-08-04,USGS,02266200,3.70,93.60,,,
1992-08-05,USGS,02266200,3.60,93.59,,,
1992-08-06,USGS,02266200,3.50,93.57,,,
1992-08-07,USGS,02266200,3.40,93.56,,,
1992-08-08,USGS,02266200,3.30,93.55,,,
1992-08-09,USGS,02266200,3.30,93.55,,,
1992-08-10,USGS,02266200,3.80,93.60,,,
1992-08-11,USGS,02266200,4.00,93.63,,,
1992-08-12,USGS,02266200,4.70,93.69,,,
1992-08-13,USGS,02266200,7.00,93.84,,,
1992-08-14,USGS,02266200,11.0,94.03,,,
1992-08-15,USGS,02266200,13.0,94.10,,,
1992-08-16,USGS,02266200,14.0,94.13,,,
1992-08-17,USGS,02266200,15.0,94.14,,,
1992-08-18,USGS,02266200,16.0,94.16,,,
1992-08-19,USGS,02266200,16.0,94.16,,,
1992-08-20,USGS,02266200,16.0,94.16,,,
1992-08-21,USGS,02266200,28.0,94.36,,,
1992-08-22,USGS,02266200,34.0,94.44,,,
1992-08-23,USGS,02266200,45.0,94.55,,,
1992-08-24,USGS,02266200,49.0,94.58,,,
1992-08-25,USGS,02266200,47.0,94.57,,,
1992-08-26,USGS,02266200,44.0,94.54,,,
1992-08-27,USGS,02266200,41.0,94.51,,,
1992-08-28,USGS,02266200,38.0,94.48,,,
1992-08-29,USGS,02266200,37.0,94.47,,,
1992-08-30,USGS,02266200,36.0,94.46,,,
1992-08-31,USGS,02266200,35.0,94.45,,,
1992-09-01,USGS,02266200,34.0,94.44,,,
1992-09-02,USGS,02266200,33.0,94.43,,,
1992-09-03,USGS,02266200,31.0,94.40,,,
1992-09-04,USGS,02266200,30.0,94.39,,,
1992-09-05,USGS,02266200,29.0,94.37,,,
1992-09-06,USGS,02266200,27.0,94.35,,,
1992-09-07,USGS,02266200,25.0,94.32,,,
1992-09-08,USGS,02266200,23.0,94.30,,,
1992-09-09,USGS,02266200,22.0,94.27,,,
1992-09-10,USGS,02266200,19.0,94.24,,,
1992-09-11,USGS,02266200,19.0,94.24,,,
1992-09-12,USGS,02266200,19.0,94.23,,,
1992-09-13,USGS,02266200,18.0,94.22,,,
1992-09-14,USGS,02266200,20.0,94.26,,,
1992-09-15,USGS,02266200,20.0,94.26,,,
1992-09-16,USGS,02266200,20.0,94.26,,,
1992-09-17,USGS,02266200,20.0,94.25,,,
1992-09-18,USGS,02266200,20.0,94.25,,,
1992-09-19,USGS,02266200,19.0,94.24,,,
1992-09-20,USGS,02266200,22.0,94.29,,,
1992-09-21,USGS,02266200,23.0,94.31,,,
1992-09-22,USGS,02266200,23.0,94.30,,,
1992-09-23,USGS,02266200,22.0,94.29,,,
1992-09-24,USGS,02266200,21.0,94.27,,,
1992-09-25,USGS,02266200,21.0,94.27,,,
1992-09-26,USGS,02266200,20.0,94.26,,,
1992-09-27,USGS,02266200,19.0,94.24,,,
1992-09-28,USGS,02266200,18.0,94.22,,,
1992-09-29,USGS,02266200,18.0,94.21,,,
1992-09-30,USGS,02266200,17.0,94.21,,,
1992-10-01,USGS,02266200,17.0,94.19,,,
1992-10-02,USGS,02266200,16.0,94.17,,,
1992-10-03,USGS,02266200,20.0,94.25,,,
1992-10-04,USGS,02266200,27.0,94.36,,,
1992-10-05,USGS,02266200,29.0,94.39,,,
1992-10-06,USGS,02266200,29.0,94.39,,,
1992-10-07,USGS,02266200,30.0,94.40,,,
1992-10-08,USGS,02266200,30.0,94.41,,,
1992-10-09,USGS,02266200,29.0,94.40,,,
1992-10-10,USGS,02266200,28.0,94.39,,,
1992-10-11,USGS,02266200,30.0,94.41,,,
1992-10-12,USGS,02266200,36.0,94.48,,,
1992-10-13,USGS,02266200,36.0,94.48,,,
1992-10-14,USGS,02266200,35.0,94.47,,,
1992-10-15,USGS,02266200,34.0,94.45,,,
1992-10-16,USGS,02266200,32.0,94.43,,,
1992-10-17,USGS,02266200,30.0,94.41,,,
1992-10-18,USGS,02266200,28.0,94.39,,,
1992-10-19,USGS,02266200,27.0,94.37,,,
1992-10-20,USGS,02266200,25.0,94.34,,,
1992-10-21,USGS,02266200,23.0,94.31,,,
1992-10-22,USGS,02266200,21.0,94.27,,,
1992-10-23,USGS,02266200,19.0,94.25,,,
1992-10-24,USGS,02266200,18.0,94.23,,,
1992-10-25,USGS,02266200,17.0,94.22,,,
1992-10-26,USGS,02266200,16.0,,,,
1992-10-27,USGS,02266200,15.0,,,,
1992-10-28,USGS,02266200,14.0,,,,
1992-10-29,USGS,02266200,13.0,,,,
1992-10-30,USGS,02266200,13.0,,,,
1992-10-31,USGS,02266200,12.0,,,,
1992-11-01,USGS,02266200,11.0,,,,
1992-11-02,USGS,02266200,11.0,,,,
1992-11-03,USGS,02266200,11.0,,,,
1992-11-04,USGS,02266200,11.0,,,,
1992-11-05,USGS,02266200,10.0,,,,
1992-11-06,USGS,02266200,10.0,,,,
1992-11-07,USGS,02266200,9.80,,,,
1992-11-08,USGS,02266200,9.60,,,,
1992-11-09,USGS,02266200,9.40,,,,
1992-11-10,USGS,02266200,9.20,,,,
1992-11-11,USGS,02266200,9.00,,,,
1992-11-12,USGS,02266200,9.00,,,,
1992-11-13,USGS,02266200,10.0,,,,
1992-11-14,USGS,02266200,9.60,,,,
1992-11-15,USGS,02266200,9.60,,,,
1992-11-16,USGS,02266200,9.40,,,,
1992-11-17,USGS,02266200,9.20,,,,
1992-11-18,USGS,02266200,9.00,,,,
1992-11-19,USGS,02266200,8.80,,,,
1992-11-20,USGS,02266200,8.60,,,,
1992-11-21,USGS,02266200,8.40,,,,
1992-11-22,USGS,02266200,8.40,,,,
1992-11-23,USGS,02266200,8.20,,,,
1992-11-24,USGS,02266200,8.20,,,,
1992-11-25,USGS,02266200,8.00,,,,
1992-11-26,USGS,02266200,9.40,,,,
1992-11-27,USGS,02266200,10.0,,,,
1992-11-28,USGS,02266200,11.0,,,,
1992-11-29,USGS,02266200,11.0,,,,
1992-11-30,USGS,02266200,10.0,,,,
1992-12-01,USGS,02266200,10.0,,,,
1992-12-02,USGS,02266200,9.80,,,,
1992-12-03,USGS,02266200,9.60,,,,
1992-12-04,USGS,02266200,9.40,,,,
1992-12-05,USGS,02266200,9.20,,,,
1992-12-06,USGS,02266200,8.90,,,,
1992-12-07,USGS,02266200,8.60,,,,
1992-12-08,USGS,02266200,8.40,,,,
1992-12-09,USGS,02266200,9.00,,,,
1992-12-10,USGS,02266200,11.0,,,,
1992-12-11,USGS,02266200,12.0,,,,
1992-12-12,USGS,02266200,12.0,,,,
1992-12-13,USGS,02266200,12.0,,,,
1992-12-14,USGS,02266200,11.0,,,,
1992-12-15,USGS,02266200,11.0,,,,
1992-12-16,USGS,02266200,11.0,,,,
1992-12-17,USGS,02266200,10.0,,,,
1992-12-18,USGS,02266200,10.0,94.12,,,
1992-12-19,USGS,02266200,9.70,94.10,,,
1992-12-20,USGS,02266200,9.50,94.09,,,
1992-12-21,USGS,02266200,9.20,94.08,,,
1992-12-22,USGS,02266200,9.10,94.06,,,
1992-12-23,USGS,02266200,8.90,94.05,,,
1992-12-24,USGS,02266200,8.60,94.04,,,
1992-12-25,USGS,02266200,8.30,94.02,,,
1992-12-26,USGS,02266200,8.10,94.01,,,
1992-12-27,USGS,02266200,7.90,94.00,,,
1992-12-28,USGS,02266200,7.60,93.99,,,
1992-12-29,USGS,02266200,7.50,93.97,,,
1992-12-30,USGS,02266200,7.30,93.96,,,
1992-12-31,USGS,02266200,7.30,93.95,,,
1993-01-01,USGS,02266200,7.20,93.94,,,
1993-01-02,USGS,02266200,7.10,93.94,,,
1993-01-03,USGS,02266200,7.10,93.94,,,
1993-01-04,USGS,02266200,7.00,93.93,,,
1993-01-05,USGS,02266200,6.90,93.92,,,
1993-01-06,USGS,02266200,6.90,93.92,,,
1993-01-07,USGS,02266200,7.00,93.93,,,
1993-01-08,USGS,02266200,7.20,93.94,,,
1993-01-09,USGS,02266200,8.10,93.99,,,
1993-01-10,USGS,02266200,9.10,94.04,,,
1993-01-11,USGS,02266200,9.60,94.06,,,
1993-01-12,USGS,02266200,10.0,94.08,,,
1993-01-13,USGS,02266200,10.0,94.09,,,
1993-01-14,USGS,02266200,10.0,94.09,,,
1993-01-15,USGS,02266200,11.0,94.10,,,
1993-01-16,USGS,02266200,13.0,94.18,,,
1993-01-17,USGS,02266200,16.0,94.24,,,
1993-01-18,USGS,02266200,18.0,94.26,,,
1993-01-19,USGS,02266200,20.0,94.26,,,
1993-01-20,USGS,02266200,18.0,94.26,,,
1993-01-21,USGS,02266200,17.0,94.25,,,
1993-01-22,USGS,02266200,17.0,94.25,,,
1993-01-23,USGS,02266200,16.0,94.23,,,
1993-01-24,USGS,02266200,15.0,94.22,,,
1993-01-25,USGS,02266200,15.0,94.21,,,
1993-01-26,USGS,02266200,16.0,94.23,,,
1993-01-27,USGS,02266200,18.0,94.27,,,
1993-01-28,USGS,02266200,20.0,94.30,,,
1993-01-29,USGS,02266200,22.0,94.30,,,
1993-01-30,USGS,02266200,24.0,94.31,,,
1993-01-31,USGS,02266200,22.0,94.30,,,
1993-02-01,USGS,02266200,19.0,94.28,,,
1993-02-02,USGS,02266200,18.0,94.27,,,
1993-02-03,USGS,02266200,17.0,94.25,,,
1993-02-04,USGS,02266200,17.0,94.24,,,
1993-02-05,USGS,02266200,16.0,94.22,,,
1993-02-06,USGS,02266200,16.0,94.21,,,
1993-02-07,USGS,02266200,15.0,94.20,,,
1993-02-08,USGS,02266200,15.0,94.19,,,
1993-02-09,USGS,02266200,14.0,94.18,,,
1993-02-10,USGS,02266200,14.0,94.18,,,
1993-02-11,USGS,02266200,14.0,94.17,,,
1993-02-12,USGS,02266200,14.0,94.17,,,
1993-02-13,USGS,02266200,14.0,94.17,,,
1993-02-14,USGS,02266200,14.0,94.16,,,
1993-02-15,USGS,02266200,13.0,94.16,,,
1993-02-16,USGS,02266200,12.0,94.14,,,
1993-02-17,USGS,02266200,12.0,94.13,,,
1993-02-18,USGS,02266200,12.0,94.13,,,
1993-02-19,USGS,02266200,12.0,94.12,,,
1993-02-20,USGS,02266200,11.0,94.11,,,
1993-02-21,USGS,02266200,11.0,94.10,,,
1993-02-22,USGS,02266200,11.0,94.09,,,
